"id","player","team","position","age","exp","pos","avg_type","points","pos_rank","drop_off","sd_pts","floor","ceiling","tier","points_vor","rank","floor_vor","floor_rank","ceiling_vor","ceiling_rank"
"12859","Stephen Anderson","LAC","TE",27,4,"TE","weighted",6.1,109,0.350983050847457,NA,6.1,6.1,10,-88.3181907510059,432,-75.297,356,-104.563318921044,445
"12860","Ka'imi Fairbairn","HOU","K",26,4,"K","weighted",107.801592729201,9,0.329874850295553,26.671872039675,74.7811172002597,130.463694099379,1,-2.85269066133438,111,-16.9741347991623,159,-0.930778829818848,109
"12868","Ben Braunecker","FA","TE",26,4,"TE","weighted",6.5,108,0.5,Inf,6.5,6.5,10,-87.9181907510059,430,-74.897,351,-104.163318921044,444
"12912","Jalen Richard","LVR","RB",27,4,"RB","weighted",65.8626466749909,61,0.683389298152122,7.29559086849132,63.4,77.8313953488372,10,-48.9532143258765,274,-35.2466666666667,223,-59.4377271977909,313
"12913","Alex Erickson","CIN","WR",28,4,"WR","weighted",28.2459876733436,125,1.8303504613503,25.460793870184,11.493,43.9268282874618,17,-98.3793226395137,470,-95.0736666666667,476,-97.9819459495705,427
"12917","Maurice Harris","FA","WR",28,4,"WR","weighted",2.829,200,0.279,NA,2.829,2.829,20,-123.796310312857,594,-103.737666666667,566,-139.079774237032,596
"12921","Tommylee Lewis","FA","WR",28,4,"WR","weighted",1.368,210,0.211,NA,1.368,1.368,21,-125.257310312857,604,-105.198666666667,576,-140.540774237032,608
"12923","C.J. Ham","MIN","RB",27,4,"RB","weighted",11.577688751926,121,0.197519260400615,2.75064537881567,10.61,14.1139740061162,15,-103.238172248941,482,-88.0366666666667,437,-123.155148540512,506
"12929","Troymaine Pope","FA","RB",27,4,"RB","weighted",4.981,136,0.716234206471494,NA,4.981,4.981,18,-109.834861000867,515,-93.6656666666667,469,-132.288122546628,539
"12930","Robby Anderson","CAR","WR",27,4,"WR","weighted",103.889150559804,55,0.332642358436885,22.4658271140487,79.4,135.052818181818,9,-22.7361597530536,197,-27.1666666666667,197,-6.85595605521405,133
"12955","Chris Manhertz","CAR","TE",28,4,"TE","weighted",13.6809052478134,88,0.86903581161163,6.54283494965981,5.991,20.4445348837209,9,-80.7372855031924,389,-75.406,357,-90.2187840373228,400
"12956","Wil Lutz","NOS","K",26,4,"K","weighted",133.233648576684,2,6.39611066984997,27.2828971929864,98.2140890506547,157.803293408524,1,22.5793651861481,64,6.45883705123261,87,26.4088204793265,62
"13044","Matt Lengel","FA","TE",30,5,"TE","weighted",5.59803389830508,111,0.639714946070877,0.373352380466497,5.332,5.80760366972477,11,-88.8201568527008,435,-76.065,364,-104.855715251319,448
"13057","Tra Carson","FA","RB",28,4,"RB","weighted",2.236,142,0.339888289676425,NA,2.236,2.236,23,-112.579861000867,530,-96.4106666666667,491,-135.033122546628,554
"13066","Kalif Raymond","TEN","WR",26,4,"WR","weighted",22.6703346303502,131,0.326617704280157,7.81203816214106,19.5,32.6671590062112,17,-103.954975682507,488,-87.0666666666667,429,-109.241615230821,467
"13108","J.D. McKissic","WAS","RB",27,4,"RB","weighted",44.5478318886422,86,3.91656791611573,35.7090672562207,15.233,85.2375688073394,11,-70.2680291122252,340,-83.4136666666667,415,-52.0315537392887,294
"13113","Deshaun Watson","HOU","QB",25,3,"QB","weighted",313.942155723418,5,17.5268256214054,12.1125072821871,305.56,332.724527272727,3,49.1070405511292,35,61.7866666666667,24,35.9898485287625,50
"13115","Mitchell Trubisky","CHI","QB",26,3,"QB","weighted",187.128692497474,30,6.31493258171389,67.0589700313638,94.62,259.247941428571,8,-77.7064226748147,374,-149.153333333333,595,-37.4867373153933,252
"13116","Patrick Mahomes","KCC","QB",25,3,"QB","weighted",352.036729735945,2,34.6329881901568,15.1690290261247,336.18,374.625555062279,2,87.2016145636563,15,92.4066666666667,12,77.8908763183138,23
"13119","Joshua Dobbs","PIT","QB",25,3,"QB","weighted",0.1,79,0.1349,NA,0.1,0.1,17,-264.735115172289,666,-243.673333333333,636,-296.634678743965,669
"13125","C.J. Beathard","SFO","QB",27,3,"QB","weighted",3.22,72,0.313874813710879,Inf,3.22,3.22,11,-261.615115172289,659,-240.553333333333,624,-293.514678743965,663
"13127","Nathan Peterman","LVR","QB",26,3,"QB","weighted",3.05225037257824,73,1.08225037257824,2.10717820793591,1.6,4.27425382262997,12,-261.78286479971,660,-242.173333333333,628,-292.460424921335,662
"13128","Dalvin Cook","MIN","RB",25,3,"RB","weighted",248.750411489861,5,19.8945289321116,22.7869591453847,230.4,285.074561115363,2,133.934550488993,5,131.753333333333,5,147.805438568735,5
"13129","Leonard Fournette","TBB","RB",25,3,"RB","weighted",173.565977098486,21,4.5868577537795,56.109985739782,131.4,255.734524277379,4,58.7501160976188,28,32.7533333333333,52,118.465401730751,12
"13130","Christian McCaffrey","CAR","RB",24,3,"RB","weighted",300.976939776078,1,29.7411993755618,32.0866905315517,270.615,347.907231544218,1,186.161078775211,1,171.968333333333,1,210.63810899759,1
"13131","Joe Mixon","CIN","RB",24,3,"RB","weighted",218.18635089584,11,6.84751440245526,29.7025789929037,198.3,266.994346765368,3,103.370489894973,11,99.6533333333333,9,129.725224218739,10
"13132","Alvin Kamara","NOS","RB",25,3,"RB","weighted",230.978258338446,6,5.28693809085215,33.2668532118763,210.3,281.392060995084,3,116.162397337578,6,111.653333333333,7,144.122938448456,7
"13133","Samaje Perine","CIN","RB",25,3,"RB","weighted",1.85343143297381,144,0.233912172573189,2.19556655558423,0,2.79208928571429,23,-112.962429567894,532,-98.6466666666667,523,-134.477033260914,551
"13135","Wayne Gallman","NYG","RB",26,3,"RB","weighted",15.5306370349289,114,1.61438047516218,8.70351116703238,7.981,25.423119266055,15,-99.2852239659385,472,-90.6656666666667,452,-111.846003280573,470
"13136","Corey Clement","PHI","RB",26,3,"RB","weighted",24.4184208359946,103,1.26767567951175,4.28774538112162,22.4,29.3927325581395,14,-90.3974401648728,442,-76.2466666666667,366,-107.876389988489,459
"13138","Kareem Hunt","CLE","RB",25,3,"RB","weighted",137.813091896488,28,6.66617926587159,14.4893335440024,119.7,158.676397940874,6,22.9972308956206,61,21.0533333333333,69,21.4072753942454,67
"13139","Jamaal Williams","GBP","RB",25,3,"RB","weighted",79.2625728098885,50,1.27955608937597,22.8642135526425,57.569,111.561000201914,10,-35.5532881909789,238,-41.0776666666667,234,-25.7081223447144,209
"13144","Elijah McGuire","FA","RB",26,3,"RB","weighted",16.0256579352851,113,1.25908285805382,23.4999867659537,1.166,31.1020082568807,15,-98.7902030655824,471,-97.4806666666667,502,-106.167114289747,454
"13146","James Conner","PIT","RB",25,3,"RB","weighted",184.293709585423,17,4.68522137423645,18.1273901278824,169.2,210.061433915571,4,69.4778485845552,22,70.5533333333333,19,72.7923113689426,25
"13148","Dare Ogunbowale","FA","RB",26,3,"RB","weighted",34.7,92,2.83841293129631,NA,34.7,34.7,13,-80.1158610008674,386,-63.9466666666667,296,-102.569122546628,442
"13153","Corey Davis","TEN","WR",25,3,"WR","weighted",92.3609182692526,61,0.657738779854427,8.12590086697005,85.744,103.704409090909,10,-34.2643920436047,229,-20.8226666666667,172,-38.2043651461232,256
"13154","Mike Williams","LAC","WR",26,3,"WR","weighted",106.413934831556,52,2.18100552735159,22.1089557369247,81.802,134.794409090909,9,-20.2113754813016,183,-24.7646666666667,190,-7.11436514612316,134
"13155","John Ross","CIN","WR",25,3,"WR","weighted",66.6437028287926,84,0.81173579434639,8.41438940497191,59.1,78.4240697674419,13,-59.9816074840647,303,-47.4666666666667,255,-63.4847044695904,324
"13156","JuJu Smith-Schuster","PIT","WR",24,3,"WR","weighted",156.738843175937,14,1.46659050684869,8.6824654340833,150.9,169.472330960854,5,30.11353286308,50,44.3333333333333,36,27.5635567238218,60
"13157","Curtis Samuel","CAR","WR",24,3,"WR","weighted",103.267908257794,57,4.97469466469443,17.6523548375462,87.983,126.787272727273,10,-23.3574020550633,201,-18.5836666666667,162,-15.1215015097595,171
"13158","Dede Westbrook","JAC","WR",27,3,"WR","weighted",68.7588606782705,82,1.43700926387422,18.5807711897975,44.4,86.8791666666667,11,-57.8664496345868,298,-62.1666666666667,290,-55.0296075703656,300
"13162","Isaiah Ford","MIA","WR",24,3,"WR","weighted",36.9048320493066,119,2.76812888086044,24.9339993182,19.138,50.9007587155963,16,-89.7204782635507,437,-87.4286666666667,432,-91.0080155214359,406
"13163","Chris Godwin","TBB","WR",24,3,"WR","weighted",167.669581398806,8,5.85045091794686,15.836358498458,152.4,188.723681818182,4,41.0442710859486,41,45.8333333333333,35,46.8149075811496,40
"13164","Cooper Kupp","LAR","WR",27,3,"WR","weighted",153.763156751468,17,1.45704164469612,15.2492094644623,140.449,175.435363636364,5,27.1378464386111,56,33.8823333333333,49,33.5265893993314,55
"13165","Ryan Switzer","FA","WR",26,3,"WR","weighted",4,191,0.364952234206471,NA,4,4,20,-122.625310312857,585,-102.566666666667,557,-137.908774237032,589
"13167","Taywan Taylor","FA","WR",25,3,"WR","weighted",19.4,139,0.510296692607003,NA,19.4,19.4,17,-107.225310312857,502,-87.1666666666667,430,-122.508774237032,502
"13168","Josh Reynolds","LAR","WR",25,3,"WR","weighted",70.382185602424,81,2.00275526328871,20.1710734953965,45.5,89.2700305810397,11,-56.2431247104333,296,-61.0666666666667,287,-52.6387436559925,297
"13170","Shelton Gibson","FA","WR",25,3,"WR","weighted",6.691,173,0.25387750385208,NA,6.691,6.691,19,-119.934310312857,567,-99.8756666666667,533,-135.217774237032,557
"13172","Noah Brown","DAL","WR",23,3,"WR","weighted",6.57524499229584,174,0.39174499229584,0.320319371877507,6.347,6.75504633027523,19,-120.050065320561,568,-100.219666666667,536,-135.153727906757,556
"13176","Zay Jones","LVR","WR",25,3,"WR","weighted",44.1940612870276,112,1.65626346924079,28.5380624116417,18.913,69.5116666666667,15,-82.4312490258297,399,-87.6536666666667,436,-72.3971075703656,347
"13179","Gehrig Dieter","FA","WR",27,3,"WR","weighted",3.55009553158706,193,0.211095531587057,4.20445692093521,0.6,5.94678354037267,20,-123.07521478127,587,-105.966666666667,583,-135.96199069666,567
"13183","Chad Hansen","FA","WR",25,3,"WR","weighted",5.925,179,0.0974745762711855,NA,5.925,5.925,19,-120.700310312857,573,-100.641666666667,543,-135.983774237032,568
"13188","O.J. Howard","TBB","TE",26,3,"TE","weighted",60.6555078284645,29,0.656947575871818,9.48828687585335,50.094,73.4582727272727,6,-33.7626829225414,227,-31.303,211,-37.205046193771,250
"13189","Evan Engram","NYG","TE",26,3,"TE","weighted",106.646409917271,7,4.2640690151315,10.9778158870173,94.1,118.377090909091,3,12.2282191662648,79,12.703,75,7.71377198804717,87
"13190","Jake Butt","DEN","TE",25,3,"TE","weighted",12.1057278911565,92,0.80104918604915,8.32475820980638,2.5,19.8086859090909,9,-82.3124628598494,397,-78.897,380,-90.8546330119528,405
"13192","David Njoku","CLE","TE",24,3,"TE","weighted",47.9927898550725,37,1.26147286897501,8.57018351532617,38.68,58.431976744186,7,-46.4254008959334,264,-42.717,237,-52.2313421768577,295
"13193","Jonnu Smith","TEN","TE",25,3,"TE","weighted",90.2057840149957,15,2.55611331403755,8.14806529768375,81.5,101.47153024911,4,-4.21240673601015,119,0.102999999999994,105,-9.19178867193344,145
"13194","Jeremy Sprinkle","WAS","TE",26,3,"TE","weighted",27.4132538190364,56,1.0539330477046,13.1802424975378,6.489,39.3710606060606,7,-67.0049369319694,329,-74.908,352,-71.2922583149831,344
"13195","Jordan Leggett","FA","TE",25,3,"TE","weighted",3.327,117,0.0790847457627128,NA,3.327,3.327,11,-91.0911907510059,445,-78.07,373,-107.336318921044,457
"13197","Michael Roberts","FA","TE",26,3,"TE","weighted",4.48447457627119,114,0.532432973805855,1.90353145495419,3,5.4207099378882,11,-89.9337161747347,439,-78.397,377,-105.242608983156,450
"13234","Marlon Mack","IND","RB",24,3,"RB","weighted",119.091434013219,32,2.22630643158207,14.5752977473168,97.4,135.641972477064,7,4.27557301235137,93,-1.24666666666667,113,-1.62715006956392,117
"13235","Josh Malone","FA","WR",24,3,"WR","weighted",-0.2,224,NA,NA,-0.2,-0.2,NA,-126.825310312857,618,-106.766666666667,592,-142.108774237032,622
"13236","Gerald Everett","LAR","TE",26,3,"TE","weighted",58.4278850226929,33,1.72238476303422,8.92826341594557,46.5,67.8594495412844,6,-35.990305728313,239,-34.897,220,-42.8038693797593,269
"13239","Elijhaa Penny","NYG","RB",27,4,"RB","weighted",0.7,151,0.3,NA,0.7,0.7,18,-114.115861000867,540,-97.9466666666667,509,-136.569122546628,573
"13240","Brian Hill","ATL","RB",25,3,"RB","weighted",50.8423946980854,78,1.80470881191118,20.3364425816649,28.4,73.3635168195719,11,-63.973466302782,317,-70.2466666666667,322,-63.9056057270563,326
"13241","Aldrick Rosas","FA","K",26,4,"K","weighted",103.909005937099,17,1.0453919104436,7.96961081917813,98.7,108.75140699592,1,-6.74527745343704,130,6.94474800057795,86,-22.6430659332772,201
"13246","Mo Alie-Cox","IND","TE",27,3,"TE","weighted",26.7974821223738,57,1.21544122501425,16.4393394215087,8.8,47.288900872093,7,-67.6207086286321,333,-72.597,340,-63.3744180489507,322
"13254","Adam Shaheen","MIA","TE",26,3,"TE","weighted",16.742343159486,77,0.0952778511137247,12.9142454985828,5.7,29.5365595930233,8,-77.6758475915198,373,-75.697,361,-81.1267593280205,370
"13277","Kenny Golladay","DET","WR",27,3,"WR","weighted",175.64316995505,5,4.89322338748147,13.6019107341603,161.4,194.715636363636,4,49.0178596421928,36,54.8333333333333,29,52.8068621266041,34
"13280","Chad Williams","FA","WR",26,3,"WR","weighted",3.13811093990755,196,0.0796109399075493,1.76564563262281,1.8,4.04536133540373,20,-123.48719937295,590,-104.766666666667,572,-137.863412901629,588
"13289","Mack Hollins","MIA","WR",27,3,"WR","weighted",15.8703050847458,148,0.326682144934141,7.65372379956319,10.5,20.2331962732919,18,-110.755005228112,519,-96.0666666666667,489,-121.67557796374,497
"13290","Tarik Cohen","CHI","RB",25,3,"RB","weighted",107.790448129376,40,3.54710453279729,10.5400431630985,100.8,124.610697674419,8,-7.02541287149107,132,2.15333333333334,96,-12.6584248722095,156
"13299","George Kittle","SFO","TE",27,3,"TE","weighted",151.870113336239,2,22.0505056575578,12.211120327887,132.3,166.016090909091,1,57.4519225852336,30,50.903,32,55.3527719880472,33
"13303","Jake Elliott","PHI","K",25,3,"K","weighted",101.634031951471,22,2.08773096999674,25.3186646374219,70.875814546481,122.494448167297,2,-9.02025143906525,143,-20.8794374529411,173,-8.90002476190074,142
"13313","Isaiah McKenzie","BUF","WR",25,3,"WR","weighted",23.0686379044684,129,0.383470589293317,1.45451864890073,20.643,22.4958726299694,17,-103.556672408389,485,-85.9236666666667,423,-119.412901607063,491
"13315","Eric Saubert","CHI","TE",26,3,"TE","weighted",4.29897996918336,115,0.832928351309707,2.8489332214006,2.3,5.92297189440994,11,-90.1192107818225,441,-79.097,384,-104.740347026634,446
"13316","Trent Taylor","SFO","WR",26,3,"WR","weighted",19.8793201133144,138,0.689320113314448,12.3319422638934,10.56,26.3756411609499,17,-106.745990199543,498,-96.0066666666667,487,-115.533133076082,478
"13319","Aaron Jones","GBP","RB",26,3,"RB","weighted",226.733506777053,7,3.53699491979918,38.6586792818952,188.7,280.297153468423,3,111.917645776186,7,90.0533333333333,13,143.028030921795,8
"13326","Alexander Armah","CAR","RB",26,3,"RB","weighted",7.64558509566969,130,0.837788582926347,7.69997846648628,1.6,14.4622716569767,16,-107.170275905198,501,-97.0466666666667,497,-122.806850889651,503
"13347","Zane Gonzalez","ARI","K",25,3,"K","weighted",102.472798933881,20,0.735104888939148,20.9379317406814,72.2062997271253,121.049937844468,1,-8.18148445665534,137,-19.5489522722968,169,-10.3445350847295,150
"13348","David Moore","SEA","WR",25,3,"WR","weighted",33.1357795321147,121,1.46266968787659,6.54056141807883,27.1,39.4614732919255,16,-93.4895307807427,459,-79.4666666666667,389,-102.447300945107,440
"13354","Harrison Butker","KCC","K",25,3,"K","weighted",131.075075813668,3,9.05642408975194,33.2856826941696,91.9670640135377,165.044555013105,1,20.4207924231322,65,0.211812014115637,104,33.6500820839072,51
"13364","Chris Carson","SEA","RB",26,3,"RB","weighted",195.299498340538,15,5.63764248411599,34.69544471712,166.2,248.20166372245,4,80.4836373396701,17,67.5533333333333,21,110.932541175822,14
"13367","Austin Carr","FA","WR",27,3,"WR","weighted",6.76419414483821,172,0.131071648690294,0.635688996286706,6.341,7.1507873088685,19,-119.861116168019,566,-100.225666666667,537,-134.757986928164,553
"13369","Cethan Carter","CIN","TE",27,3,"TE","weighted",2.31997534668721,122,0.227475346687211,2.0237396077559,0.9,3.47357795031056,12,-92.0982154043186,451,-80.497,397,-107.189740970733,456
"13375","Victor Bolden","FA","WR",25,3,"WR","weighted",10.2283821263482,165,0.608382126348229,4.88610785799904,6.8,13.0136350931677,18,-116.396928186509,557,-99.7666666666667,530,-128.895139143865,526
"13377","Tim Patrick","DEN","WR",27,3,"WR","weighted",39.4260636267709,117,1.62541696893755,3.34526836514073,36.693,42.8253298153034,16,-87.1992466860864,427,-69.8736666666667,319,-99.0834444217288,430
"13378","Matt Breida","MIA","RB",25,3,"RB","weighted",109.806954726754,38,1.20076267738632,15.4133400468478,84.9,127.116863366597,7,-5.00890627411339,123,-13.7466666666667,150,-10.1522591800308,149
"13382","Ricky Seals-Jones","KCC","TE",25,3,"TE","weighted",22.2309204722768,65,1.20716424710758,9.32556077359739,13.769,34.3501515151515,8,-72.187270278729,347,-67.628,310,-76.3131674058922,358
"13384","Taquan Mizzell","FA","RB",27,3,"RB","weighted",2.998,140,0.58,NA,2.998,2.998,20,-111.817861000867,525,-95.6486666666667,482,-134.271122546628,548
"13387","Marcus Johnson","FA","WR",26,4,"WR","weighted",15.2382342064715,150,0.307405238828965,8.21163104991938,9.387,19.847578440367,18,-111.387076106386,522,-97.1796666666667,499,-122.061195796665,500
"13391","Jacob Hollister","SEA","TE",27,3,"TE","weighted",28.3472902467685,53,0.424790673001635,16.7270311913751,15.1,50.354128440367,7,-66.0709005042373,323,-66.297,305,-60.3091904806768,316
"13396","Darrell Daniels","ARI","TE",26,4,"TE","weighted",5.35275192604006,112,0.828571648690294,6.19566961675653,0.938,8.83049877675841,11,-89.0654388249658,436,-80.459,396,-101.832820144285,439
"13398","Tim White","FA","WR",26,3,"WR","weighted",2.134,204,0.3675,NA,2.134,2.134,20,-124.491310312857,598,-104.432666666667,571,-139.774774237032,602
"13403","Younghoe Koo","ATL","K",26,3,"K","weighted",107.5549070856,10,0.616120485143156,29.787981944504,73.0151817407117,135.592894672324,1,-3.09937630493576,114,-18.7400702587104,165,4.19842174312632,94
"13404","Austin Ekeler","LAC","RB",25,3,"RB","weighted",195.03000212742,16,12.2155738425743,19.2206561016564,174,222.714620939473,4,80.214141126553,18,75.3533333333333,18,85.4454983928453,20
"13411","Tyrone Swoopes","FA","TE",26,3,"TE","weighted",2.084,124,0.46,NA,2.084,2.084,12,-92.3341907510058,453,-79.313,386,-108.579318921044,463
"13412","Keelan Cole","JAC","WR",27,3,"WR","weighted",47.5471830715886,107,2.05054096068845,21.706610875156,24.432,71.8162790697674,15,-79.0781272412687,381,-82.1346666666667,411,-70.0924951672648,341
"13416","P.J. Walker","CAR","QB",25,3,"QB","weighted",9.4,59,0.560900065426003,NA,9.4,9.4,10,-255.435115172289,646,-234.373333333333,609,-287.334678743965,659
"13418","Kendrick Bourne","SFO","WR",25,3,"WR","weighted",63.1998766998061,88,0.954324966617492,7.13455431139691,55.7,70.3891212121212,14,-63.4254336130512,313,-50.8666666666667,260,-71.519653024911,345
"13424","Taysom Hill","NOS","QB",30,3,"QB","weighted",31.5932608695652,39,3.26381787943584,17.9254450219284,13.48,51.4847272727273,10,-233.241854302723,626,-230.293333333333,599,-245.249951471237,631
"13424","Taysom Hill","NOS","QB",30,3,"TE","weighted",53.758,36,5.95926135918528,NA,53.758,53.758,7,-40.6601907510058,252,-27.639,198,-56.9053189210438,308
"13427","Robert Tonyan","GBP","TE",26,3,"TE","weighted",34.4840612244898,48,2.98992045872403,15.6830618492304,10.3,43.2703739130435,7,-59.9341295265161,302,-71.097,328,-67.3929450080003,331
"13445","Antony Auclair","TBB","TE",27,3,"TE","weighted",6.79009667673716,107,0.490096676737161,8.72213067630598,0.6,14.5086597383721,10,-87.6280940742687,429,-80.797,400,-96.1546591826717,421
"13455","Patrick Ricard","BAL","RB",26,3,"RB","weighted",5.39597688751926,135,0.590711093990755,3.97040457636246,2.4,7.44914052795031,17,-109.419884113348,514,-96.2466666666667,490,-129.819982018678,529
"13476","Evan Baylis","FA","TE",27,3,"TE","weighted",2.101,123,0.159,NA,2.101,2.101,12,-92.3171907510059,452,-79.296,385,-108.562318921044,462
"13488","Zach Pascal","IND","WR",26,3,"WR","weighted",51.4258323788958,99,0.431069015694924,14.8202030865892,36.6,64.181511627907,15,-75.1994779339615,359,-69.9666666666667,320,-77.7272626091253,362
"13505","Marvin Hall","DET","WR",27,4,"WR","weighted",17.899779661017,145,0.905279661016948,3.51927044996545,15.553,20.0284358695652,17,-108.72553065184,510,-91.0136666666667,455,-121.880338367467,499
"13510","Jaydon Mickens","TBB","WR",26,4,"WR","weighted",0.005,219,0.025,NA,0.005,0.005,NA,-126.620310312857,613,-106.561666666667,587,-141.903774237032,617
"13529","JoJo Natson","CLE","WR",26,4,"WR","weighted",1.215,211,0.2155,NA,1.215,1.215,21,-125.410310312857,605,-105.351666666667,577,-140.693774237032,609
"13564","Sam Ficken","NYJ","K",28,5,"K","weighted",89.2862702877142,31,2.52862348169627,19.6845745634538,63.7857683332155,110.199816566726,2,-21.3680131028217,188,-27.9694836662066,201,-21.1946563624722,190
"13585","Brandon Zylstra","CAR","WR",27,2,"WR","weighted",3.478,194,0.308944530046226,0.458912300990069,3.151,3.73559617737003,20,-123.147310312857,588,-103.415666666667,562,-138.173178059662,590
"13589","Josh Allen","BUF","QB",24,2,"QB","weighted",294.29167015494,7,12.2610628792365,17.1337121366669,271.58,315.578427272727,4,29.4565549826517,51,27.8066666666667,57,18.8437485287625,73
"13590","Baker Mayfield","CLE","QB",25,2,"QB","weighted",251.267761885914,18,5.95772053965388,16.5151717333582,237.04,275.297579582733,6,-13.5673532863749,161,-6.73333333333332,126,-21.437099161232,191
"13591","Josh Rosen","FA","QB",23,2,"QB","weighted",8.97917808219178,60,0.803378067998326,9.3196673760387,2.56,14.4279909090909,11,-255.855937090097,647,-241.213333333333,626,-282.306687834874,647
"13592","Sam Darnold","NYJ","QB",23,2,"QB","weighted",223.362137155822,27,15.1830785504031,21.2603076869885,203.94,254.208412507212,7,-41.4729780164665,254,-39.8333333333333,230,-42.5262662367525,268
"13593","Lamar Jackson","BAL","QB",23,2,"QB","weighted",365.621998746233,1,29.5500893419892,10.0736157829172,361,382.262068891488,1,100.786883573944,12,117.226666666667,6,85.5273901475235,19
"13595","Mason Rudolph","PIT","QB",25,2,"QB","weighted",23.6470476190476,42,1.39340298136646,15.8736747581941,9.68,38.294128440367,10,-241.188067553241,629,-234.093333333333,607,-258.440550303598,633
"13604","Saquon Barkley","NYG","RB",23,2,"RB","weighted",275.273757306776,2,13.6555712370194,46.1505091428469,243.5,345.900575195946,1,160.457896305909,2,144.853333333333,3,208.631452649317,2
"13606","Ronald Jones","TBB","RB",23,2,"RB","weighted",104.637900015467,41,4.27572184005437,15.6256337533494,87.1897212917497,126.475727272727,8,-10.1779609854001,147,-11.456945374917,138,-10.7933952739009,152
"13607","Sony Michel","NEP","RB",25,2,"RB","weighted",117.457700971049,33,1.73197129963364,35.7307806205119,76.3,165.143869149874,7,2.64183997018185,96,-22.3466666666667,180,27.8747466032457,59
"13608","Rashaad Penny","SEA","RB",24,2,"RB","weighted",60.389167982308,67,1.06988124260111,25.7002612027515,34.6,91.2471321667425,10,-54.4266930185594,290,-64.0466666666667,297,-46.0219903798857,278
"13610","Nick Chubb","CLE","RB",25,2,"RB","weighted",220.387036042706,10,4.08889285320637,32.9421651470799,194,271.017759675909,3,105.571175041838,10,95.3533333333333,11,133.748637129281,9
"13612","Kerryon Johnson","DET","RB",23,2,"RB","weighted",109.421935969359,39,3.20776189693724,21.0409568392743,85.8,138.658486238532,7,-5.39392503150836,125,-12.8466666666667,146,1.38936369190392,99
"13613","Jaylen Samuels","PIT","RB",24,2,"RB","weighted",53.9602456687239,73,1.25663707019957,23.2204450070578,27.177,80.6493719672272,11,-60.8556153321435,306,-71.4696666666667,330,-56.619750579401,307
"13614","Phillip Lindsay","DEN","RB",26,2,"RB","weighted",116.272554192224,34,2.18503978703512,8.70441732654347,108.446,129.992427325581,7,1.45669319135675,100,9.79933333333332,79,-7.27669522104677,135
"13615","Bo Scarbrough","DET","RB",24,2,"RB","weighted",NA,NA,NA,NA,2.96,2.96,21,NA,NA,-95.6866666666667,483,-134.309122546628,549
"13617","Royce Freeman","DEN","RB",24,2,"RB","weighted",45.9911410105758,84,0.85984217610109,17.1165826557026,26.401,66.6816666666667,11,-68.8247199902916,337,-72.2456666666667,338,-70.5874558799615,343
"13619","John Kelly","FA","RB",24,2,"RB","weighted",7.9,128,0.16816854165932,Inf,7.9,7.9,16,-106.915861000867,499,-90.7466666666667,453,-129.369122546628,528
"13620","Justin Jackson","LAC","RB",25,2,"RB","weighted",78.1033429666491,51,0.496566356786872,32.9807422502742,39.468,119.886118439128,10,-36.7125180342184,241,-59.1786666666667,281,-17.3830041075005,179
"13621","Kalen Ballage","FA","RB",25,2,"RB","weighted",17.5,112,1.721852514893,NA,17.5,17.5,14,-97.3158610008674,469,-81.1466666666667,405,-119.769122546628,493
"13622","Nyheim Hines","IND","RB",24,2,"RB","weighted",77.3508627453484,53,0.635370233940151,15.309042047688,60.523,98.528721370922,10,-37.4649982555191,245,-38.1236666666667,227,-38.7404011757062,258
"13623","Darrel Williams","KCC","RB",25,2,"RB","weighted",67.2482972935395,60,1.63868729479144,13.5463341476573,50.4,81.0876162790698,10,-47.5675637073279,267,-48.2466666666667,256,-56.1815062675584,306
"13629","Calvin Ridley","ATL","WR",26,2,"WR","weighted",152.438531734873,18,0.314940472631235,11.033271763478,137.8,166.588612099644,5,25.813221422016,57,31.2333333333333,54,24.6798378626119,64
"13630","Courtland Sutton","DEN","WR",25,2,"WR","weighted",155.90996008247,15,1.71110907888169,21.3394807312111,140.6,186.917454545455,5,29.2846497696124,52,34.0333333333334,48,45.0086803084223,43
"13631","James Washington","PIT","WR",24,2,"WR","weighted",78.8586979324256,73,0.638145729761092,29.8841855459957,53.5,122.425017793594,11,-47.7666123804317,269,-53.0666666666667,267,-19.4837564434379,186
"13632","Allen Lazard","GBP","WR",25,2,"WR","weighted",103.84510814494,56,2.15085529659083,17.3470916842098,91.6,127.411459074733,9,-22.7802021679178,198,-14.9666666666667,152,-14.4973151622991,166
"13633","Christian Kirk","ARI","WR",24,2,"WR","weighted",117.000065426869,39,1.98941738306448,12.0589150480979,103.7,133.971181818182,8,-9.62524488598865,146,-2.86666666666666,115,-7.93759241885041,137
"13634","Dante Pettis","SFO","WR",25,2,"WR","weighted",21.4950847457627,134,1.18284668721109,12.406188475918,12.655,28.4589136085627,17,-105.130225567095,493,-93.9116666666667,470,-113.44986062847,473
"13635","D.J. Moore","CAR","WR",23,2,"WR","weighted",160.046797646796,13,3.72239601759205,19.9915107830106,138.9,187.283318181818,5,33.4214873339382,49,32.3333333333333,53,45.3745439447859,42
"13636","Deon Cain","FA","WR",24,2,"WR","weighted",9.5,167,0.705647149460709,NA,9.5,9.5,19,-117.125310312857,559,-97.0666666666667,498,-132.408774237032,541
